   -0.809660    -0.374586     0.816281     1.440391
    1.010236     3.754527     5.207389     7.112714
   -0.025036     1.805406     4.242178     3.076392
   -1.240657     0.250143    -0.594542     1.252562
    2.013418     1.228309     3.500913     4.985755
   -1.587905     1.075569     1.500387     2.571826
   -1.360583     0.999045     1.279937     1.308223
    0.726611     2.245235     1.083530     0.611874
    2.035220     4.327970     5.028525     5.758509
   -0.479915     2.143815     1.158565     2.720915
    0.187591     2.213313     1.887256     2.173243
    0.197101    -0.505729    -0.004386     2.364349
    0.742361    -0.493487     1.647716     2.131307
    0.249174     2.792833     3.086491     4.665252
   -1.341814    -0.963496    -0.624509    -1.526719
    1.141405     2.271554     3.467412     5.242915
   -0.513516     0.837438     2.319768     3.405603
    0.906934     1.623603     2.120378     3.908186
   -1.739234    -1.091067    -0.975289     0.725223
    0.243936     1.354841     2.089391     4.992290
    0.511692     0.217358     1.135374     3.022347
   -0.493286    -0.620113     0.234870     2.002765
    0.206393    -0.334503     0.630235     0.472950
   -0.412076     1.643427     2.183654     2.655485
    2.462822     4.815404     6.143782     6.695007
   -0.505735    -0.445428     0.455222     2.072726
    2.451211     5.068899     8.428232     9.181629
    2.588220     1.620910     1.980803     1.198735
   -1.701159     0.876183     0.134174     2.343417
   -1.361194     0.531280     2.027421     4.099592
    0.014974     1.296141     0.952607     1.288624
   -0.364616     1.530116     3.730031     4.966073
   -1.095506     0.684557     0.966922     0.602935
    2.375345     2.271526     4.969773     5.010367
    0.994293     1.675096     3.650844     5.472679
   -2.680093    -0.636065     0.478985     2.160224
    0.358831    -0.269520     3.441400     3.116154
    1.775232     3.904508     3.767889     5.640639
    0.880884     1.409806     4.620937     4.833918
   -1.299127    -1.121908    -0.127138     2.398713
    1.213732     1.404784     2.249200     3.485772
   -0.254549     2.422119     3.510394     3.918996
    1.852111     1.062355     1.745755     4.745252
   -0.297942     0.390342     0.950023     2.834421
    0.574531     1.231798     1.467924     1.584778
   -0.612653     1.202909     1.573857     2.306739
    0.837809     1.345026     3.754015     4.719311
   -0.602443     0.390841     2.162302     1.543464
   -0.568310     2.310512     2.331409     3.789675
    1.422247     2.808073     5.070812     5.957968
    2.564101     2.397119     2.252651     3.543271
   -1.294816     1.098919     1.167455     1.400197
   -0.836643    -0.756621     0.615790     1.888069
    0.808723     2.069146     3.687214     2.988905
    1.968510     2.648487     4.534542     5.495178
    1.599380     2.042049     2.888715     3.516784
   -1.749365    -0.229389     0.284816    -0.255418
    0.527795     0.774694     1.430543     3.979241
    0.348581     2.140900     4.491561     5.232570
    0.614390     1.428579     2.379012     4.677758
    1.028201     2.481843     2.652525     4.046481
   -0.121511     1.332350     2.168142     1.361193
    0.291450     2.074151    -0.878718     2.485589
    0.553988     1.741629     3.657643     5.412165
    2.114321     3.885409     3.584719     4.392461
   -0.174513     1.826475     1.243980     3.916359
   -0.062439    -0.451345     0.583560     0.602787
    1.673469     2.099611     5.126019     4.899748
   -0.616716     0.273975     0.708159     0.933112
   -1.093081     0.635225     0.927736     1.216814
   -0.537656     0.241868     0.539403     1.480382
   -0.818606     2.001708     2.507153     4.615142
    0.571863     0.924868     1.148967     2.487503
    0.694806     1.320737     0.278273     0.639550
    1.669339     2.602458     4.465639     4.006642
    0.789009     1.772733     2.399283     4.611826
   -0.866500    -0.408334     1.780480     2.618751
    0.330500     1.455311     2.540113     1.789904
    0.322080     1.100869     1.851595     2.451179
    0.663014     1.024785     2.039061     1.837714
    0.691247     1.377371     3.362140     4.925875
    0.953999     2.915988     4.182349     4.467558
    1.999201     2.129775     3.925951     3.539384
    2.263618     5.964183     5.544019     6.283560
    0.586160     3.460220     4.460004     5.179266
    1.147492     1.575636     3.391505     5.104189
    0.632646     2.373360     2.343370     2.618709
    1.894858     2.499119     4.774791     5.123034
    1.511207     3.319623     4.669028     5.836114
    0.984441     1.229703     0.185340     1.877952
    0.153369     1.290347     1.465055     1.071096
    0.697604     2.432135     2.907653     4.570792
   -0.636584     0.687532     1.481295     3.545030
   -0.565688     1.120417     2.664975     1.014963
   -0.295297     1.853072     1.037635     2.880556
    1.752251     1.939579     4.194468     5.809270
    0.526468     2.214807     3.302058     6.053302
    0.174026     1.300901     1.053540     1.772003
   -0.271165     0.473694     0.769981     1.651509
    0.747005     1.001042     1.935195     3.581864
    0.486947     3.134361     3.998066     5.813389
    0.860545    -0.902305     0.139919    -0.314821
   -0.958807    -1.812186     0.336407     1.033040
    1.197332     1.869438     2.146630     3.345428
    0.741768     2.044759     2.236299     2.035488
   -0.947917     1.028554     3.347847     5.655434
   -0.300249    -0.457018     0.399799     0.563484
   -0.033717     0.981704     1.612617     3.343293
    0.818299     2.947813     3.594354     5.053196
   -1.815682     1.378539     3.036265     2.384966
    0.808205     0.320607     1.342939     2.592618
    0.482800     1.381685     2.712067     5.368405
   -1.179416    -0.215871    -0.898798     0.490188
   -1.374701    -0.933028    -0.511838     0.132883
   -0.588061     1.113548     1.743357     2.725311
   -0.217798     1.501279     2.390903     2.134197
    1.237654     1.455393     2.426977     4.278374
    1.559906     3.634003     3.704168     4.589781
    0.444670     1.286512     2.660226     2.755339
    2.132210     3.224541     3.950194     8.345895
    1.519847     1.894189     3.707846     4.483838
    0.830303     3.311915     2.256800     6.007153
    0.636329     3.789148     4.508564     5.757935
    1.568036     2.836234     4.717581     5.956662
   -2.148328    -1.619131    -1.887609    -0.130265
    0.063014    -0.701556     0.544834     1.730174
    1.198808     3.046397     3.003636     5.824092
    1.417941     2.644212     4.842000     3.807478
    2.815907     4.010658     3.409519     4.027592
   -0.446468    -1.125653     0.606467     2.459783
    1.133837     1.203825     2.682137     3.564777
    0.684717     0.233756     0.133084     0.755860
   -0.303735     1.759492     2.651343     4.312850
    0.636910     1.012042     1.728522     3.516930
    0.969875     3.018481     4.627847     6.269092
   -0.265047     2.685791     5.068531     5.234030
    1.160679     3.515813     2.514035     3.691549
   -1.363750     0.309072     3.424735     3.408722
    2.339763     1.484092     3.070603     3.745219
    0.599710     1.862679     2.347269     3.566496
   -0.586946     1.581067     2.688673     4.509808
    0.748672     1.970269     4.925430     4.840833
   -0.031550     1.193155     1.469442     1.122301
    2.514201     2.127222     4.337565     4.937233
   -0.042039     2.447777     3.208931     4.291627
    1.101496     3.220832     3.417948     6.028499
    1.011549     1.161968     3.061045     3.289260
    2.653854     3.784574     4.434728     5.077738
    0.281747     1.858537     3.027681     3.570429
   -2.363220    -0.837196     0.807265     1.992701
    0.423308     1.490587     2.296521     4.191684
    2.719097     1.390413     2.062320     2.444814
    0.404675     2.906063     3.421880     5.840850
   -0.481927     0.780605     1.466657     1.455072
    0.683938     2.636789     4.267006     2.811943
    0.536164     2.990934     3.201323     4.511926
    1.778245     2.840796     3.728119     3.032037
    1.010927     2.327577     3.329145     5.220841
   -0.420219     0.520748     2.519792     2.608623
    1.349895     2.143653     2.867166     3.703213
    1.263313    -0.186100     1.237475     1.512831
   -0.372553    -0.405263    -1.318290    -1.399788
    0.285490    -0.861891     0.212665    -0.435513
    0.313193    -0.355285     1.013348     1.330496
    0.384089     1.868214     4.249066     7.005901
    0.972862     1.244838     3.436022     3.591755
   -0.780316     1.728906     2.929102     4.158936
    0.190998    -0.041229     1.202736     0.859358
    0.448585     3.236251     3.493400     7.100518
    0.679492     2.407483     4.879830     5.239794
    2.065651     3.000922     5.552307     6.577560
    1.107144     2.904561     4.050047     4.786106
    0.922680     2.200557     2.383937     2.978705
   -2.100905    -0.426802     0.237402    -0.456444
   -1.077316     1.026772     3.462338     2.756152
   -0.263724     0.259021    -1.195008     0.290587
    1.191826     1.682790     3.959345     5.544202
    1.922627     1.812933     3.115794     5.012360
   -1.412045    -1.803693     0.407373     0.289754
   -1.894811    -0.830924    -0.227427     0.592493
    1.162467     3.656663     5.719133     7.275289
    2.432918     4.269475     5.474273     7.384687
   -0.397060    -0.132334     1.655916     2.653733
    0.926449     1.716237     3.845579     5.371807
    2.042054     3.339511     6.258883     8.744190
   -1.284811    -0.291778    -1.543072    -2.360358
    0.257038     1.600950     3.121953     5.725138
   -1.986596    -0.728835    -0.693470    -0.295672
    2.322516     3.356712     4.800133     5.583222
    0.987246     2.233922     2.062712     2.978334
    0.444426     1.716054     2.361260     2.927967
   -0.409550     1.367669     3.017714     3.913014
    0.136910     1.580710     1.685967     3.600103
    1.664042     2.715862     2.946144     3.566919
   -0.377939     1.253620     2.419970     1.679962
   -0.633610     0.751158     0.573165     0.654923
   -0.172640     0.338522     1.043270     2.808341
    0.596257     0.910283     2.473377     5.318613
    3.597537     3.617351     5.545332     6.370652
    2.096663     3.787999     6.102695     7.287301
    0.938363     2.912714     4.096286     5.993337
   -0.037663     2.868689     3.555379     3.343847
    0.507964     1.187088     1.749312     2.539322
    1.127547     1.071850     3.173184     5.725924
    0.793661     0.539578     0.563751     2.686887
    1.095667     3.369003     5.971139     6.940212
   -0.112895     1.038242     1.708869     2.280741
    2.411497     1.906233     2.594019     4.103519
   -0.061991    -0.828379     3.019942     4.786910
    1.620459     0.759766     1.886327     2.657654
    1.418035     2.824370     2.360540     5.421550
    1.131899     1.278651     3.744931     5.393910
    1.551373    -0.804480     3.089888     4.278186
    1.033526     2.985367     4.668878     6.451098
   -2.070384    -1.210960     1.190794     2.668899
    0.639788     0.375290     3.135630     4.854231
   -2.045059    -1.277309     0.688186    -1.060423
   -0.544413     1.377612     1.013303     2.038721
   -0.312117     2.257505     3.109962     2.788874
   -0.304039     1.642987     3.852413     4.656074
   -1.329825    -0.569070    -0.635229    -1.081137
    0.310277    -0.311271    -0.332422     1.031681
   -1.693796     1.120362     1.992404     5.720296
    1.084937     1.301925     0.823219     2.614144
    0.719334     3.141285     3.706843     5.780817
    0.234530     2.229739     4.289342     4.963004
   -1.416352     1.160002     2.763570     4.867121
    1.634913     1.975207     0.837137     2.706812
    0.812890     1.968895     1.173791     2.901126
    1.139311     1.676675     2.105894     4.388088
    0.186333     1.254690     2.198897     2.931698
   -0.719363     1.486483     2.737457     1.038989
    2.149816     4.212752     4.313190     5.070122
    0.129435     1.734373     1.940410     4.525014
   -0.925082     0.844674     4.072244     1.770198
    0.975785     1.730125     2.127626     3.135182
    1.493916     2.423953     4.992131     6.906353
    2.334437     3.573067     5.228707     5.306129
    1.852270     4.070261     4.470711     5.280968
    2.094093     3.181128     4.309859     4.569043
    2.943267     3.362773     3.149555     5.680009
   -0.777562     0.443373     1.008108    -0.404760
    1.598077     1.728003     4.121411     3.906520
    0.774958     1.890218     2.319159     2.768705
    1.118503     1.707988     0.132145     0.755591
    0.215788     0.787756     1.861086     0.645599
    0.562283     2.264201     3.890842     5.248240
    1.281907     1.734598     3.298542     4.847645
   -0.387479     0.858018     1.164257     1.234705
   -0.343228     0.169843    -1.357909    -0.477718
    0.325723     1.293202     3.248357     4.456680
    0.641442     2.458739     6.173106     7.549376
    0.104406     1.346789     1.922125     3.055667
    2.539270     3.350145     4.904514     4.561703
   -0.294826     0.597182     2.233224     3.898065
   -0.977514     1.306152     2.036529     2.101210
    0.437839     0.969129     1.290836     2.050637
    1.720427     3.602714     4.328722     5.746892
   -0.350986     2.622774     4.254075     4.797574
    0.791887     0.681645     2.075794     3.454368
   -0.150347    -0.094620     0.965445     1.055688
    0.110950     1.915042     1.806330     3.555468
    0.628496     0.777088     2.973322     4.183966
    0.725089     1.401443     1.627918     3.245826
    0.110639     0.768223    -0.171265     1.115688
    1.250735     2.730638     2.303246     3.408880
    2.157310     2.248814     2.112823     1.598476
    0.690463     3.754303     4.847957     6.199212
    0.237884     0.354717     0.386810     2.659831
    2.013134     3.567034     5.449609     5.853186
   -0.169751    -1.144824     0.960037     0.231144
    0.350114     2.474600     2.705962     3.873438
    0.492326     0.435517     1.005243     2.373721
    0.244678     0.710218     1.718276     3.618680
    0.579067     3.261145     6.531496     5.287821
    0.619824     1.292821     1.783656     1.988445
   -0.479558     2.343974     4.596388     5.689352
    2.173563     2.383039     2.519493     1.525564
    1.585166     3.199080     4.950701     5.740170
    1.696094     1.791684     1.971365     1.105174
    0.529603     2.413844     3.798195     7.387983
    3.211867     4.029388     6.721103     8.584893
    1.345690     1.890741     2.654908     3.490617
    2.528506     2.064978     3.208521     3.699936
    0.345144     1.210215     1.628178     4.079137
    0.381808     1.671141     1.756470     4.879151
   -0.093739     0.707929     2.602418     2.496726
    1.402044     1.391947     4.867710     5.110358
    1.193640     1.452938     2.520058     2.884363
    2.485416     3.379935     5.228139     7.067800
   -1.242363     0.218482    -0.624754     2.076952
    1.084239     2.864809     4.455994     4.641651
    0.072423     2.138693     3.648349     3.660783
    0.544890     1.612125     4.179665     6.691299
   -0.656221     0.773220     1.021387    -0.759117
    0.462100     2.747135     4.849449     7.193851
    2.110103     1.769018     2.169162     2.914083
   -0.570398     0.146697     1.906714     3.288064
    1.177541     0.959671     1.607047     2.473891
   -0.133528     1.632673     1.299820     3.377136
   -2.325163    -0.561879     1.570016     3.984948
   -0.675774    -0.084860     0.915983     2.142465
    0.373532     0.700691     2.297540     3.215145
    1.960429     5.012608     4.090167     6.611549
    1.569958     4.211219     4.858935     4.948425
    1.381950     2.116756     2.001439     3.599838
   -1.035411    -0.268906     0.655663     2.491666
    0.461077     2.152709     3.907493     5.488748
    1.761029     2.545019     2.955569     3.470658
    1.549199     0.967790     1.713625     3.154714
    1.566846     2.897839     4.250591     5.335321
    0.960530     4.687748     4.663001     5.587453
   -0.326674     0.462979     0.813505     2.522173
   -0.905676    -1.272709    -0.227168    -1.199620
   -1.079677     1.431151     1.302452     2.676312
   -0.002664    -0.163201    -0.225023     1.972182
    1.882350     1.451536     3.516089     4.204257
    0.732250     3.120356     3.992047     5.444586
    1.059209     1.062849     2.709182     3.814199
    0.701088     0.732725     4.116160     4.571920
    1.290378    -0.768328    -0.688224    -1.196154
    1.147235     2.609650     3.738428     4.832927
    1.996602     3.914511     5.471709     7.251074
    1.291427     3.519268     3.298584     7.632283
   -0.940894     1.030435     0.356936     1.148874
   -0.421964     0.816461     0.339112     3.476174
    1.904559     3.305708     4.808229     6.371138
   -2.494036    -0.774342     2.315743     4.363301
   -0.150005     4.116511     4.347991     5.772347
    0.383579     0.729338     3.661968     4.888211
    0.629494     1.543728     2.034651     2.491619
   -2.089935    -2.051836    -0.345904     0.024433
   -0.071752     0.978174     2.192756     3.993245
    2.013165     2.599822     4.527584     7.272660
    1.657951     2.081179     3.664261     6.524533
   -1.503455    -0.686724     0.781835     0.836760
   -0.237887     0.774431     3.368153     5.513083
   -2.532130    -0.830944     0.607295     1.314515
   -0.886138     0.784512     2.963514     4.317095
   -0.711724    -1.367020    -0.064234     0.747919
   -0.293918     0.096992     0.942732     1.544917
    0.867212     1.688560     1.682814     3.173448
    1.147165     2.041084     2.632735     4.144251
    0.949460     3.194235     4.249685     4.892283
    2.001028     2.728664     4.248993     4.821451
   -0.788624    -0.389372     2.055562     0.995001
    1.304951     0.462441     0.384852     0.773207
    1.285846     1.881486     2.735700     3.990831
    0.823361     1.671112     1.988763     2.857481
   -0.594390    -0.295939     1.075617     3.104238
    0.237133    -0.624557     0.456196     2.704815
   -0.776683     1.838717     2.890863     4.268493
   -0.671485     0.868412     0.752260     0.329335
    0.451325     2.996168     4.748834     4.163663
    1.762451     4.303420     5.819851     7.894973
    0.442899     2.104038     2.365030     3.845219
    2.120636     2.169183     3.084423     2.742556
    0.111289     0.943906     2.435462     4.144259
    2.203615     3.379189     4.335794     6.447475
    3.231275     3.166196     5.194363     6.039230
    1.191095     1.994489     3.673295     3.861326
    0.439770     1.283128     2.778595     6.292107
    0.080941     3.109807     3.131069     3.392011
    0.437127     2.212099     3.221871     3.911530
    1.098264     1.734269     3.006582     3.826755
    0.600039     1.524380     1.533229     3.337668
   -1.073031     2.959629     2.358375     2.434221
    1.125904     1.879767     3.053359     2.537305
   -0.923181     1.842412     4.143799     5.762714
    0.198704     0.952927    -0.202822     1.075010
    1.428712     1.207817     2.971324     3.508536
   -0.080494    -0.378002     2.091281     1.344563
    1.301515     3.267400     3.347607     5.689812
   -0.785178     1.394523     2.627516     3.662684
   -0.064750     0.632598     2.219116     2.955463
    2.475343     2.948012     2.482679     4.743329
    0.013715    -0.168252     0.021782    -0.425241
    0.772381    -0.764247     1.615021     2.594134
    2.250418     2.557962     3.723157     5.894452
   -0.215293    -0.199605     1.028119     2.764710
    0.660776     3.838553     3.570550     5.284663
   -0.031518    -3.061548    -0.720425    -1.920833
   -0.041174     1.397721     1.866606     2.853613
   -0.636436     1.046201     1.711139     2.128175
   -0.840927     0.662463     0.760423     2.850567
    0.024066     1.298418     2.071407     3.505244
    1.643762     2.699620     2.654254     5.335365
    1.689963     2.386065     4.576823     4.236775
    0.126262     1.821266     4.132209     4.049627
    2.842643     2.576041     4.252399     8.473695
    1.897637     4.103838     6.551165     8.141939
   -0.684181    -1.300663    -1.155534    -0.475668
    2.237971     3.101070     4.932645     5.623557
   -0.342999    -0.772261     0.146887    -0.382754
   -2.077646     0.181902     1.559335     4.338570
   -0.587872    -0.199599     1.732877     1.535167
    1.719985     1.956854     2.823926     3.572571
    0.084244     0.065667     0.708905     0.708155
    1.433077     2.022581     3.707787     3.769382
   -0.895310     1.518029     4.611571     5.536750
   -1.821274     0.386876     1.984862     2.865725
    1.326253     2.684165     4.447939     7.986912
    1.836562     4.326443     5.808928     8.197731
   -0.413442     2.314722     3.913758     3.733217
    0.756078     2.069052     2.935976     5.414022
    2.660738     2.154682     2.283781     2.991081
    1.376511     1.823144     1.382188     2.544451
    2.568992     2.965718     5.361660     5.755852
   -0.850662     1.087031     0.950932     1.782029
   -0.120049     0.891295     2.036694     2.569887
   -0.124870     1.428547     1.013708     1.427233
    2.312645     2.236872     2.467286     3.800778
    0.352256     2.030866     5.015210     4.964331
