   -1.059400     0.447290     0.911419     2.667816     2.206144
   -0.543007     2.135785     1.801179     3.746319     6.355045
    1.822417     3.724423     3.988244     5.647458     9.099567
    0.293862     2.877550     4.322618     7.209875     7.479512
    1.161909     2.052975     3.406793     6.303754     8.821965
   -0.073001    -0.007704     1.942509     3.050483     6.893411
   -1.816471     2.330785     3.738828     4.369259     7.152190
   -0.419455     0.606453     3.986248     4.933256     7.679551
   -0.158473    -0.620709     0.574902     2.790431     3.966017
    1.087798     2.996464     4.887823     7.156649     8.015342
    0.239241     0.884244     3.686751     5.205788     8.274480
    2.210127     1.463548     4.661182     4.771223     6.175883
    0.557314     1.452533     2.916902     6.495461     8.831282
    1.296267     1.595069     3.418168     6.636332     6.242126
   -1.240657     0.365446    -0.354771     2.958398     6.091727
   -1.118192     1.213152     2.845837     2.774654     6.406464
    0.316041     1.324599     0.737291     4.272870     5.645744
   -0.802784     0.819563     2.349171     2.194612     2.702276
    2.035220     4.178258     4.721453     6.030030     7.397342
    2.095806     1.050263     2.483904     4.234588     7.260669
   -0.735099    -0.419597     0.637750     1.070336     2.671252
    2.321491     2.915486     1.666521     5.192825     7.073389
    0.249174     2.768462     3.032952     5.382390     5.736186
   -0.803464    -0.151441    -0.671869     2.630496     4.774579
    0.763728     2.377628     2.300878     4.769301     7.311536
    0.808831     2.043640     2.769210     4.313932     7.152868
   -1.739234    -0.915379    -0.614479     2.605264     4.143667
    0.549922     1.305449     4.248646     5.414761     6.112174
    0.031691     2.223159     2.066995     3.136906     5.117775
    1.705283     2.059830     1.496961     3.839382     5.057413
   -0.412076     1.681629     2.257526     3.702712     7.587038
    2.697366     3.603703     3.589530     5.150852     6.184484
    0.114015     2.080389     4.517871     7.782153    11.903493
    0.258708     3.072347     2.146140     3.731497     4.160716
   -1.701159     0.995369     0.375435     3.782538     3.935553
    0.964018     2.498680     4.585357     5.616113     7.889233
   -0.970213    -0.400956     0.121634     3.083542     6.303221
    1.053905     0.545010     2.287227     3.639874     4.331083
    2.375345     2.163302     4.748326     5.504551     8.116397
    0.280515     2.212348     4.000245     2.969912     5.955939
    0.934233     2.700680     3.314544     3.795623     8.565691
   -0.037648     2.200002     4.375144     4.913667     7.453873
    0.880884     1.394696     4.581064     5.389742     5.922368
   -1.025679     0.280731     3.227233     4.954621     6.154921
    0.086824     1.455928     1.738818     5.424400     7.499297
   -0.360994     2.048247     1.280507     3.216916     7.487345
   -0.297942     0.458133     1.090716     4.202819     5.996038
    0.121835     0.433680     0.649905     2.211021     5.009243
    0.009066     0.788265     2.190852     3.679770     7.072642
    0.865867     0.828890     1.791162     4.644224     5.101677
   -0.568310     2.337379     2.380848     4.689643     7.457211
    1.239980     3.295965     3.914487     7.580406     8.447861
   -1.158396     0.357103    -0.178045     3.380862     4.536473
   -0.633837    -0.365296    -0.331000     2.380179     5.002139
    0.808723     2.039027     3.621779     3.767462     7.505878
    0.583841     2.328407     3.131419     6.005672     7.467103
    0.162057     0.831369     0.022573     2.817623     4.487763
   -1.203641     0.387309     0.628279     2.470529     6.218381
    0.348581     2.130071     4.458232     5.708847     7.824780
    0.318088     1.286701     3.628532     5.463612     7.931001
   -0.326659     1.023258     1.466326     3.978979     5.844924
   -1.653637    -0.108854     1.674967    -0.153014     4.326331
    0.553988     1.732408     3.633117     6.075650     9.194459
    1.907407     1.376450     1.881509     3.698462     6.692261
   -1.038348     1.692102     1.854125     2.618283     4.755433
   -0.313414     1.931695     2.385671     6.257197     6.879526
   -0.616716     0.359751     0.884706     2.442427     3.290969
    0.855473     1.233430     1.587317     3.106540     4.863457
   -0.374783     0.863161     0.742947     4.640419     6.174577
    1.535045     2.249676     2.598933     4.010450     6.536501
    0.694806     1.316713     0.283164     2.235671     5.548726
    0.786902     2.502510     1.853239     4.721451     6.710963
    0.064078     2.276890     1.789925     3.462795     6.771303
    0.911992     1.633978     2.755141     4.827070     5.050833
    0.322080     1.120206     1.893098     3.650442     5.907026
   -0.196643     0.896335     0.804253     3.467277     5.155242
    1.546505     2.983017     4.146068     6.993334     9.181646
   -0.504930     2.074373     2.239295     4.991123     5.555079
    2.263618     5.758376     5.122412     6.319677     8.743020
    2.722005     3.430151     3.718340     6.501720     7.939317
    1.277003     2.895743     3.755171     6.436860     7.373098
   -0.768988     1.811731     2.451629     5.558092     6.739063
    1.511207     3.222211     4.466467     6.218820     8.635495
   -0.232714    -1.128614     0.789452     2.376621     4.507429
   -0.413423    -0.623294     0.986562     3.653635     5.086715
    0.981985     0.877966     2.173059     4.046943     7.198691
   -0.565688     1.180279     2.779063     2.092058     4.136662
    1.596678     0.766364     2.557469     5.402885     6.610418
    1.714422     3.150831     3.929405     6.575972     8.631289
    2.450083     2.529499     3.648352     4.498333     6.304090
   -0.271165     0.537926     0.904620     3.113220     5.366810
   -0.296598     0.727096     2.519643     4.184590     7.842546
    0.818188     2.234414     3.393340     2.735084     4.866299
   -0.754793    -0.547329    -1.458181     2.196299     4.414279
    1.197332     1.826899     2.066517     4.428874     6.635796
    0.930410     1.084714     0.817964     2.311113     5.264463
    2.305272     4.289178     4.139525     5.155071     7.124077
   -0.197726     0.591868     1.592441     3.309888     6.131395
    0.818299     2.892801     3.479348     5.671924     5.632477
    2.346801     3.887293     2.980225     5.934758     6.443686
    0.096355     1.661899     2.521955     4.428775     6.762235
    2.548888     1.472021     2.388089     3.032114     5.743787
   -1.374701    -0.778601    -0.194436     1.965307     3.079884
    0.981943     1.634611     2.613965     4.068776     6.777933
    0.580129     0.285368     2.288895     3.450372     5.398226
    1.524728     3.062867     5.176293     5.945551     7.516922
    0.444670     1.295013     2.676189     3.778797     7.411527
    1.117964     1.671166     5.894241     7.299983     8.691017
    1.258918     1.935267     3.240296     6.595064     6.467323
    2.878795     3.199015     6.374844     7.622415     9.391103
    1.568036     2.749643     4.536844     6.362678     6.010054
   -0.878651    -0.747605     1.516740     2.769609     2.984551
    0.275119     1.896279     3.339628     6.045763     6.920933
    2.112280     3.336739     4.590798     7.545238     7.256559
    2.815907     3.833660     3.060304     4.761395     6.253357
   -1.762462     0.291021     2.604371     4.486383     5.563196
    0.783836     1.740589     2.884784     3.489378     4.444454
    0.002618     0.501317     2.551451     4.313463     6.846886
    0.636910     1.019286     1.747980     4.704315     6.874393
    1.875000     3.251924     4.575300     5.704154     9.652189
    2.659810     2.229369     4.004725     7.195394     7.100352
   -0.149135    -0.479656     1.146832     5.193697     6.115672
    2.339763     1.399425     2.906641     4.721563     6.847325
    0.839161     1.295148     2.473420     3.573052     6.726562
    0.961429     2.586599     3.574639     5.750340     9.661764
   -0.337371     0.500570     1.712353     3.053191     3.755697
    2.514201     2.016590     4.115401     5.572044     7.154672
    2.075721     2.678530     3.509665     6.053861     9.192807
   -0.103967     2.254529     3.359201     4.487644     7.376217
   -0.092714     2.892542     4.084900     5.469981     6.838030
    0.281747     1.858657     3.023941     4.429478     4.108744
    0.221814     2.058224     3.446342     5.113126     7.179282
    0.295334     2.192016     4.862929     4.363626     5.964973
   -0.212554     0.945845     3.457934     4.687570     7.822358
   -0.481927     0.846048     1.598878     2.762858     5.212196
    1.673530     3.114651     1.365927     4.521462     7.986514
    0.008191     1.084477     3.210948     5.097316     6.883828
   -1.712240     0.449239     1.783056     3.652938     6.417544
   -0.420219     0.590567     2.655468     3.678550     6.574104
    0.523891     1.201528     1.992061     4.742695     4.292779
    0.282018     1.012194     1.360046     2.502537     2.715675
   -0.958192     0.349830    -0.822706     1.746135     2.589073
    0.313193    -0.295018     1.141735     2.856133     4.851034
    1.030853     3.293298     5.899982     7.371696     8.648538
    1.665298     1.764185     1.810219     5.408687     7.642479
    0.736194     1.400994     1.149111     3.685326     4.630972
    0.448585     3.190317     3.395289     7.586137     9.107201
    1.408762     3.691355     3.781336     7.245882     9.212656
    2.272699     2.865654     4.335244     7.006377     9.069867
   -0.000343     1.517259     2.809480     3.936744     5.465039
   -2.100905    -0.252866     0.586261     1.191915     2.288307
    1.300551     3.674075     2.821721     4.824128     6.328167
   -2.471440    -0.377964     1.188043     2.613776     5.848500
    1.510160     3.354211     3.274572     5.629299     8.588217
   -1.412045    -1.623311     0.771885     2.004042     2.063596
   -0.173183     0.686513     1.806699     4.334469     7.851977
    2.158172     3.077221     5.605187     8.134153    10.152129
    1.195682     1.219234     1.452222     4.456737     6.680648
    0.926449     1.690492     3.788711     6.023457     9.128423
    1.330069     3.964164     6.104989     5.903983     7.860574
   -2.101582    -2.277223    -0.893418     1.464238     3.985453
    2.489318     0.762354     1.952596     3.298132     4.999228
    2.322516     3.220736     4.523446     5.994470     8.513766
    0.941123     0.730705     1.593470     3.749014     6.021291
    0.168732     0.747162     1.118164     3.975151     6.657666
    0.538374     1.224220     2.661780     3.774696     6.696755
    1.664042     2.628179     2.773259     4.449403     5.898567
    0.965525     2.121100     1.321994     3.175640     5.539815
   -0.749157    -0.403571     0.327923     1.957096     3.736973
    1.503425     2.248842     2.559459     5.223389     9.189928
    3.597537     3.415138     5.137907     6.646019    10.075543
    1.808477     3.797958     4.562976     6.836080     9.825763
    0.993242     2.545686     2.874447     6.747662     8.397520
   -1.264750     0.330110     1.006599     2.668766     4.555559
    1.127547     1.054733     3.138360     6.543014     8.248236
   -0.877187    -0.653827     1.776420     3.775355     7.069192
    2.717568     3.036016     3.491362     5.716924     7.431156
   -0.027133     2.735108     2.270101     4.080249     6.716257
   -0.061991    -0.737591     3.197010     5.763645     8.221442
   -1.329463    -0.044166     0.994690     3.759843     6.187565
   -1.072987     1.971741     3.074625     4.183344     7.625580
    1.704623     3.175714     0.819480     6.127365     8.760656
    1.033526     2.919354     4.527050     6.800473     6.380862
   -0.467510     2.164744     3.920237     5.522697     6.252754
    2.167636     3.862111     2.306901     4.431419     7.596493
   -2.066312    -1.077730     0.823186     1.475785     3.507931
   -0.312117     2.273995     3.135646     3.614386     5.357686
    1.358116     3.458089     4.082722     4.595054     6.316925
   -0.800159    -0.752155     0.486634     0.980700     2.050931
    0.976580    -0.003116     2.765612     4.511623     9.130873
    1.084937     1.280377     0.791920     4.022251     6.062455
    2.234045     2.580360     4.344628     5.797062     8.793387
    2.010816     2.303273     1.711818     5.459632     8.140111
    1.944905     3.405240     3.771521     3.788998     6.807577
    0.812890     1.941373     1.127155     4.163967     6.635823
    0.157800     0.613986     2.964160     4.190437     6.252846
    0.455309     1.225205     1.246028     4.549718     6.842050
   -2.639231     0.776515     2.895244     3.623846     4.993658
    0.129435     1.744994     1.962881     5.537587     5.916934
    0.956497     4.123653     1.672501     5.304160     7.066591
   -0.266622     0.845771     2.743447     4.543071     8.025134
    1.851051     3.923271     5.215532     7.551660     8.301977
    1.852270     3.936183     4.197172     5.692874     9.258423
    1.099855     2.044132     2.073161     6.460773     7.926295
   -1.068478     1.477284     1.079866     3.461162     5.118847
   -2.299542     0.545036     0.698039     4.054593     4.803698
    0.774958     1.866640     2.274093     3.827632     6.570991
    0.212351    -1.258796    -0.485325     1.722097     3.285461
    0.461112    -0.569457     1.077474     3.732028     6.319227
    0.948583     2.448033     2.917801     5.469070     8.013999
   -0.387479     0.916937     1.285466     2.610382     4.180310
   -0.333721    -1.595063    -0.367756     1.720794     3.684506
    1.593531     2.663864     3.659450     6.412285    11.060092
    1.482908     1.826931     3.060367     4.659325     6.814614
    2.539270     3.204324     4.608572     5.020667     6.756342
    0.125247     1.833869     3.593184     3.984476     7.246434
    0.559229     0.556579     1.788396     3.354094     4.705735
    0.133871     2.268860     4.193274     5.596093     7.686522
   -0.350986     2.630899     4.256544     5.269821     7.669562
   -0.709260     0.805565     2.378226     3.581945     4.618214
    0.296769     0.708703     1.563989     4.376029     5.271877
    1.002106     1.941388     2.086002     5.372044     7.684989
    0.725089     1.393772     1.618348     4.442400     5.971778
   -0.022688    -0.789295     0.729129     3.354740     5.853102
   -1.009674     0.127637     2.661405     3.579391     4.362317
   -1.647189     0.226624     3.314201     4.923310     6.784624
    0.237884     0.398712     0.485418     4.173952     7.118287
    1.621409     3.226173     3.266442     5.029916     5.028226
    1.205629     0.897881     2.080158     5.162498     6.363675
    0.317407     1.371902     1.305461     3.138775     5.775207
    0.244678     0.744006     1.789191     4.804565     6.577462
    2.494919     5.408860     3.635857     6.641942     8.315237
   -0.182331     0.195079     0.598114     4.452813     7.694076
    0.750945     3.056343     3.305764     4.473715     4.490119
    1.585166     3.101601     4.746872     6.088046     9.194152
   -0.185742     0.039956    -0.746731     2.210666     5.101312
    1.199068     4.435714     7.054598     8.515826    11.992161
    1.598445     2.934213     3.498955     5.277459     7.124846
    2.528506     1.955416     2.994672     4.619367     6.632286
    0.293588     0.772243     3.318285     4.605355     6.894176
   -0.472648     2.691047     2.645584     4.538482     7.480490
   -0.443308     1.619819     1.626049     6.044977     7.243096
    1.193640     1.422159     2.461592     3.953636     7.832267
    0.996590     2.618700     4.200155     4.431187     6.859524
   -1.495352     1.566116     2.663962     5.322278     7.830521
   -0.523363     0.462872     2.526638     4.817762     5.603861
    0.544890     1.606928     4.160380     7.196400     7.666387
    0.641862     0.976917    -0.744479     2.528180     5.820872
    2.143800     3.957491     5.949054     6.464833     7.801777
    0.052967     0.313555     0.998076     3.897508     6.429411
    1.177541     0.943362     1.582555     3.772806     5.260178
    1.199572     0.872564     2.939716     2.324800     5.035479
    2.027342     4.362801     3.814519     5.587000     7.696284
    1.006758     1.732871     2.050484     4.769870     6.816182
    1.960429     4.847305     3.756372     6.957912     9.701525
    2.756613     3.060025     2.661717     5.993870     7.744922
   -0.864412     0.866074     0.463501     2.450422     4.504429
    1.721830     2.282247     3.978950     6.533947     8.922050
    1.761029     2.457604     2.783676     4.374382     7.490340
   -1.024595    -0.138890     1.543497     4.178390     6.533312
    1.002872     1.818492     3.220038     7.733698     8.565435
   -0.406847     0.209301     0.973870     2.515435     5.418969
   -0.905676    -1.130527     0.066488     0.701528     1.804575
    1.776229     1.631073     2.927300     4.482757     5.304355
   -1.061104     1.625939     3.477924     3.939726     6.949705
    0.468688     1.671891     4.078886     5.625267     7.749101
    1.059209     1.049144     2.683373     4.819485     6.895827
   -0.571437     2.837959     3.351082     5.939481     4.876825
   -1.445177    -1.105441     0.831992     3.181295     5.239316
    0.469520     2.721850     4.689957     6.825479     9.186049
    1.291427     3.426467     3.111552     8.148259     8.101585
    1.187661     0.587299     1.428165     2.935055     5.156243
   -1.137068     2.243321     3.920493     6.109602     8.482416
    1.018806    -0.639159     1.002884     5.152220     8.283707
   -0.150005     4.073774     4.248591     6.073064     8.020393
   -0.302678     2.660346     3.945077     5.700427     7.616740
   -0.112590     0.450259    -0.594402     0.847017     3.788970
    0.487143     1.016878     2.051196     4.309100     7.161435
    2.013165     2.499218     4.321975     7.683521    10.146515
    0.186108     1.711367     4.544944     4.050761     5.825434
    0.988140     1.271796     1.796943     3.908278     7.546360
    2.361270     0.224199     1.846500     4.466450     6.359230
   -0.886138     0.868545     3.122991     5.166935     5.927033
   -1.817333    -0.151306     1.160818     2.394273     3.764997
    0.146046     1.027674     2.412594     4.194238     5.175378
    0.792541     2.232170     3.143315     4.708257     7.193517
    0.949460     3.126299     4.105807     5.385193     8.846356
    0.649821     2.033303     2.449264     3.616010     4.985042
    1.995045     1.045354     3.160061     3.311029     4.257577
   -0.285281     1.628726     2.242828     4.101255     6.361680
    0.823361     1.651392     1.953498     3.992447     5.139017
   -0.663557     0.912302     3.222469     4.397351     4.518086
    0.055822     2.742831     2.196360     5.894624     7.976718
    0.851514     0.762018     2.273834     3.257116     3.915634
    0.451325     2.956787     4.657165     4.591375     8.155126
    2.699265     3.830335     5.389608     6.979579     9.643892
   -0.162478     1.275000     3.608046     4.490414     6.321134
   -1.158094     0.071976     0.892189     3.433780     6.202715
    2.203615     3.248088     4.070806     6.891029    10.985802
    0.105576     1.967248     2.656171     5.257969     7.074166
    1.227062     1.288242     2.438563     4.298751     6.801712
    3.613127     3.227602     6.262779     6.954747     7.867047
    0.437127     2.195193     3.183611     4.697298     7.333024
    0.260518     1.514116     2.325253     4.468107     6.393993
   -0.666323     1.290342     0.770530     5.847451     6.251701
   -1.315758     0.808991     1.578234     3.718487     4.158210
   -0.923181     1.898721     4.240900     6.231595     7.736006
    0.118012    -0.879603     0.608853     3.415459     4.205493
    1.029181     1.637596     2.200058     3.052984     6.610976
   -0.851510     1.264245     3.261241     4.094942     7.189597
   -0.785178     1.456912     2.745750     4.570971     6.066853
   -0.030895     1.635670     2.474828     6.076098     7.585590
   -1.344249     1.023991     1.386371     2.335696     3.619805
   -1.128060     0.640702    -0.910880     2.899784     5.328682
    2.250418     2.447547     3.503367     6.546728     7.612214
   -0.876348     0.564844     2.604086     4.269121     8.464464
   -0.335494     1.023034     1.541973    -0.192615     3.350372
   -0.937643     0.092400     1.520012     2.994117     4.982153
   -0.636436     1.111401     1.840748     3.325634     4.354341
    0.670787     0.869959     3.072607     4.245536     6.511982
    0.317069     1.767170     3.639386     5.537602     6.409316
    2.025465     3.504638     4.231442     7.263357     7.760573
    0.126262     1.829616     4.138275     4.669968     8.930680
   -0.251857     1.343504     5.554617     7.193997    10.436614
    2.519430     3.390272     3.212338     3.845557     5.157612
    0.358842     2.848399     3.759075     6.353484     7.807223
   -0.342999    -0.670035     0.361009     1.395692     1.537722
    1.170191     2.610309     5.424018     5.645384     7.007459
    1.400141     1.355524     3.622532     4.736906     6.542876
    0.131946     0.909556     0.870231     2.812890     4.106477
    1.433077     1.964874     3.589948     4.537546     5.582109
    1.719627     4.658156     5.326900     5.298028     8.466766
    1.539258     2.303291     3.982922     6.209334     8.888022
    3.494555     4.605707     7.146389     9.105571    11.976200
   -0.413442     2.334308     3.940813     4.346950     6.915535
    0.946573     1.745164     4.143985     7.264750     7.792877
   -0.940391     0.032473     1.934733     3.293641     3.819370
    0.287910     3.075856     3.525298     6.708023     7.891538
   -0.850662     1.161005     1.101189     3.126844     4.710042
    0.319617     1.521812     2.116327     3.776091     6.320396
   -0.973958    -0.367052     2.451048     3.190050     4.331623
    0.622755     1.459210     3.139718     6.855612     7.538465
    0.386464     0.620962     1.206740     3.053028     5.041778
    0.850892     2.695650     4.041860     6.085801     9.730982
    1.344533     2.647027     3.890477     5.319677     7.166219
   -1.064762     0.373967    -0.172680     2.633124     4.074625
   -1.100158     1.298425     1.576368     4.753329     6.080161
    1.566156     1.984764     4.362974     7.209603    10.170288
    1.507404     1.693993     2.546627     3.729033     6.815347
    0.305881     2.884669     5.618064     5.774827     6.613213
   -1.400919    -0.369235     2.098244     2.606102     4.978814
   -1.636715     0.025560     0.924764     1.739960     4.629174
   -0.776967     0.096280     3.049781     3.712146     5.401689
    0.872082     3.962202     4.145609     7.078939     8.128835
   -1.613523     0.383666     1.263699     3.983011     4.775609
   -0.655397     0.871234     2.561126     5.771625     7.524347
   -0.745771     1.338461     2.553166     1.949949     5.806372
    1.790335     1.862628     2.660557     4.583345     8.078497
    2.157775     3.645267     3.960166     7.385793     8.562518
    1.698522     1.491067     1.131174     2.998294     4.591129
   -0.363058     0.817842     3.337867     3.765524     7.643300
   -0.626911     0.790789     4.223796     5.037055     7.051657
    0.288061     0.528728     0.513988     1.825057     3.033141
    0.255472     2.349928     3.904795     5.672001     7.100684
   -0.433410     1.068758     3.484653     5.839890     9.241786
   -1.025838     0.237796     0.051758     4.074139     5.045492
    2.302598     2.228761     2.148406     3.182371     4.913688
   -0.092127     0.743007     1.978667     5.419775     5.263664
   -0.193576     0.537021     1.505458     3.410193     8.351780
   -1.023272    -0.560635     0.931581     1.971848     4.127581
    1.128397     4.073881     6.019355     6.803193    11.253524
    0.705930     3.029921     4.086584     6.978287     7.151830
   -0.662264     0.037011     0.518540     4.567199     6.649134
    2.008935     2.427088     1.405355     3.490593     7.261536
    0.564267     0.575781     2.272131     1.750956     4.363961
    1.007978     2.155087     2.958872     6.636641     7.090480
    0.121074    -0.269992    -0.102119     3.917848     5.495343
    1.376676     1.693012     5.680903     7.255387     8.478052
   -0.251269     0.834196     2.501124     2.934143     7.126099
    0.335720     0.508756     1.034961     2.698880     4.168591
    1.845267     2.878238     3.665769     6.702026     9.434836
   -0.091258     2.240152     4.132868     3.861544     5.732255
    0.588962     2.852477     3.435432     6.232251     7.527237
   -0.224514     1.091476     1.775838     3.271775     2.604504
    0.663568     1.558542     2.650166     5.114514     8.578495
    1.312408     1.629842     2.986065     5.927846     5.821161
   -1.752960     1.147270     0.380533     3.355163     7.048381
   -0.044347    -0.269520     1.846528     4.321423     7.035180
    0.151281     1.401854     2.209934     4.339560     5.480362
   -0.687352     3.074050     4.496851     6.151537     9.142278
    0.705468     1.805507     0.379389     2.644603     3.843362
   -0.314098     1.394956     2.425127     4.666108     5.293281
   -2.347883     0.933900     1.241151     5.612309     5.907383
    1.392161     0.735300     1.831484     3.842255     5.722855
    1.237314     3.274423     2.401152     4.951282     7.704624
   -1.808298    -1.213946    -0.102335     3.342688     3.283873
   -1.203921     1.495072     2.473214     3.903338     6.436144
   -0.699768     1.848603     0.961721     3.730290     3.998435
    0.675497     1.980872     3.081792     4.637214     7.297412
   -1.638487     0.616622     2.149273     4.538106     7.213311
   -1.409083    -1.218835     0.213701     1.763460     3.982340
    2.470947     3.042982     3.081939     4.012730     7.042113
   -1.191577     0.216788     1.171098     3.688017     4.971836
    0.519083     2.353849     3.244910     5.034653     7.538731
   -0.554489     1.341413     1.761841     4.288508     5.557552
    1.218396     1.885263     1.149051     4.739944     8.474075
   -0.847348    -1.007523     2.701529     3.560781     3.967981
    1.031792     1.267025     3.390885     4.234884     4.834526
    0.702172     1.204850     4.672600     5.885345     9.154042
    2.376299     3.398286     4.113699     5.853110     8.405471
    0.903976     1.297054     2.386775     3.682333     6.082493
   -0.039584     2.306099     2.882280     3.803535     5.546547
    0.691127     4.514231     2.982897     7.177244     9.299760
    0.224917    -0.255794     1.709747     3.318482     6.379635
    1.219580     1.643652     2.313594     4.202037     6.683599
    0.684570     2.534554     3.154042     4.841089     6.341729
   -1.922253     0.514372     0.348081     2.101113     4.871879
    1.010831     2.747669     5.128254     6.539350     8.335661
   -0.458207    -0.853964     0.388598     3.075647     3.909329
    1.920044     1.754541     4.448420     4.925577     9.254061
   -1.545803    -0.963258    -0.164243     1.554452     2.134696
   -0.914028    -1.534085     0.325352     1.490227     3.323461
    0.310306     3.440979     4.833444     4.885644     7.817588
   -0.367560     0.469419     2.991834     4.453331     6.740342
   -0.150763     1.581010     2.080294     3.665557     6.856139
    0.147403     1.022120     2.248964     4.306317     6.545332
    0.395568     1.701033     0.609865     3.672104     4.530358
   -0.166776     4.130342     5.093027     5.215804     6.856206
   -0.778298     0.985503     2.099476     3.905742     5.326831
    0.392184     1.444610     3.600711     3.912438     5.752871
    1.723440     2.984849     3.908596     5.924559     8.019567
    2.229335     1.931460     5.825390     6.679392     7.441010
   -0.363631     2.500508     2.579575     5.275454     6.545577
    0.699009     2.623771     5.379821     3.819545     6.664668
    0.137834     0.776809     1.497106     3.023527     6.091250
    0.290091     1.118843     3.003672     3.462666     5.572547
    0.691437     2.048822     2.928377     3.857048     4.993897
   -0.704835     0.755733     1.895433     2.817585     6.290152
    1.846537     1.289212     1.984185     5.639377     7.654860
   -0.544884    -0.702869    -0.313224     2.234840     3.241507
    0.208651     0.119735     1.683914     2.404081     6.366949
    1.332217     0.375393     1.000955     4.280624     3.995185
